1.142544788838557812e+00
-1.166500364144988255e+00
-3.552085284630641215e+00
-4.253162656186468271e-01
-4.076642575980937711e-01
-5.945060815308547131e-01
-6.635696536244712895e-01
1.481045319526774096e+00
-1.173492595461266053e+00
-3.665273670342949486e-01
